id_str,created_at,date,hour,minute,week_day,plain_text,full_text,polarity,label_polarity,subjectivity,label_subjectivity
1267856065741406214,Tue Jun 02 16:30:16 +0000 2020,2020-06-02,16,30,Tuesday,hemos trabajado entorno a los objetivos del desarrollo sostenible y queremos iniciar un camino conjunto para liderar una de re-imaginar la educación. futuro,Hemos trabajado entorno a los objetivos del Desarrollo Sostenible y queremos iniciar un camino conjunto para liderar una #TransformaciónEducativa de re-imaginar la educación. #MedellínFuturo @soyalejangu @UIL @UNESCO_es @EAFIT @ComfenalcoAnt @IEJMC @idepbogotadc,0.0,Neutral,0.125,Objective
1267856970666606593,Tue Jun 02 16:33:52 +0000 2020,2020-06-02,16,33,Tuesday,"por favor necesitamos soluciones inmediatas para tantas familias que depositamos nuestras esperanzas y nuestro dinero en al proyecto tierra paraíso, hace 5 años que salió a la venta y no hay nada construido","@MonicaPinedaGo1 @Isvimed Por favor necesitamos soluciones inmediatas para tantas familias que depositamos nuestras esperanzas y nuestro dinero en @ComfenalcoAnt al proyecto tierra paraíso, hace 5 años que salió a la venta y no hay nada construido @QuinteroCalle @GobAntioquia @IvanDuque @ContraloriaMed",0.5,Positive,0.5,Indifferent
1267863339637657600,Tue Jun 02 16:59:10 +0000 2020,2020-06-02,16,59,Tuesday,"en medio de esta contingencia debemos liderar las habilidades y destrezas, la tecnología debe ser una herramienta aliada de aprendizaje. ¡juntos debemos transcender el tema de la escolaridad!","En medio de esta contingencia debemos liderar las habilidades y destrezas, la tecnología debe ser una herramienta aliada de aprendizaje. ¡Juntos debemos transcender el tema de la escolaridad! @EducacionMed @UIL @UNESCO_es @EAFIT @ComfenalcoAnt @IEJMC @idepbogotadc @movamedellin",0.0,Neutral,0.0,Objective
1267880936378707969,Tue Jun 02 18:09:05 +0000 2020,2020-06-02,18,09,Tuesday,secretaria... recuerde que hay instituciones muy calidosas en el campo de la educación como la udea y otras tantas ... en realidad no conozca aportes interesantes de en este tema.,@soyalejangu @EducacionMed @UIL @UNESCO_es @EAFIT @ComfenalcoAnt @IEJMC @idepbogotadc Secretaria... Recuerde que hay instituciones muy calidosas en el campo de la educación como la UdeA y otras tantas ... En realidad no conozca aportes interesantes de @EAFIT en este tema.,0.356,Positive,0.476,Indifferent
1267882055368683536,Tue Jun 02 18:13:32 +0000 2020,2020-06-02,18,13,Tuesday,"prográmese y invitan charla sobre transformación de la empleabilidad, con y . https://t.co/wh5bqyrq8u","Prográmese  @ComfenalcoAnt @MicroempresaCol y @fderechouco invitan charla sobre transformación de la empleabilidad, con #LuisaFernandaSaldarriga y #CarolinaToro. https://t.co/wh5bqYRq8u",0.0,Neutral,0.0,Objective
1267934898540687360,Tue Jun 02 21:43:31 +0000 2020,2020-06-02,21,43,Tuesday,excelente. es necesaria una transformación educativa. éxitos. hay buen liderazgo,@soyalejangu @UIL @UNESCO_es @EAFIT @ComfenalcoAnt @IEJMC @idepbogotadc Excelente. Es necesaria una transformación educativa. Éxitos. Hay buen liderazgo,0.4875,Positive,0.7125,Subjective
1267963424262303747,Tue Jun 02 23:36:52 +0000 2020,2020-06-02,23,36,Tuesday,para cuándo el auxilió de desempleo muchas gracias,Para cuándo el auxilió de desempleo muchas gracias @ComfenalcoAnt,0.26,Positive,0.26,Objective
1267964548147040256,Tue Jun 02 23:41:20 +0000 2020,2020-06-02,23,41,Tuesday,para cuándo el auxilió de desempleo muchas gracias esperemos sea pronto....,Para cuándo el auxilió de desempleo muchas gracias @ComfenalcoAnt esperemos sea pronto....,0.26,Positive,0.26,Objective
1268005352924049408,Wed Jun 03 02:23:29 +0000 2020,2020-06-03,02,23,Wednesday,"""innova turismo"", una oportunidad para la reactivación económica del sector turismo en el","""Innova Turismo"", una oportunidad para la reactivación Económica del Sector Turismo en el #OrienteAntioqueño  https://t.co/gnRd5PMc96  @AbtProvincia @CamaraOriente @Genesisincubado @ComfenalcoAnt",0.2,Positive,0.2,Objective
1268013522295947271,Wed Jun 03 02:55:56 +0000 2020,2020-06-03,02,55,Wednesday,ahora no salgan con que es turismo virtual.,@orientesetuguia @AbtProvincia @CamaraOriente @Genesisincubado @ComfenalcoAnt Ahora no salgan con que es turismo virtual.,0.0,Neutral,0.0,Objective
1265268284993294348,Tue May 26 13:07:21 +0000 2020,2020-05-26,13,07,Tuesday,"cordial saludo, deisy. ¡lamentamos mucho esta situación en tu familia! te pedimos que por favor nos envíes, en un mensaje interno, los datos personales y número de contacto para comunicarnos contigo cuanto antes. ¡estamos atentos!","@DeisyGiraldoD @comfenalcovalle @SosepS Cordial saludo, Deisy.  ¡Lamentamos mucho esta situación en tu familia!   Te pedimos que por favor nos envíes, en un mensaje interno, los datos personales y número de contacto para comunicarnos contigo cuanto antes.   ¡Estamos atentos!",0.04791666666666666,Neutral,0.6833333333333332,Subjective
1265277522234597382,Tue May 26 13:44:03 +0000 2020,2020-05-26,13,44,Tuesday,"siguen los días y no resuelve nada, las autoridades tampoco velan por los ciudadanos q estamos necesitados como es mi caso, ojala alguien me pudiera ayudar con este caso","@comfenalcovalle @JorgeIvanOspina @ClaraLuzRoldan @IvanDuque @ingridjtovar @miguelAPalta @EMCALIoficial @MintrabajoCol Siguen los días y @comfenalcovalle no resuelve nada, las autoridades tampoco velan por los ciudadanos q estamos necesitados como es mi caso, ojala alguien me pudiera ayudar con este caso",0.0,Neutral,0.0,Objective
1265292901283762176,Tue May 26 14:45:10 +0000 2020,2020-05-26,14,45,Tuesday,señores por motivos del aplique al subsidio del desempleo que aprobó desde el 11/05/2020 y hasta la fecha no he podido registrarme en y menos por la sim de a las 2 últimas le hecho solicitud sin solución,Señores  @sicsuper por motivos del #Covid19Colombia aplique al subsidio del desempleo que @comfenalcovalle aprobó desde el 11/05/2020 y hasta la fecha no he podido registrarme en @DaviPlata y menos por la sim de @ClaroColombia a las 2 últimas le hecho solicitud sin solución,0.11111111111111112,Positive,0.25277777777777777,Objective
1265295079410929665,Tue May 26 14:53:49 +0000 2020,2020-05-26,14,53,Tuesday,"buenos dias, el 21 de mayo se cumplio la fecha de radicado y no me han habilitado la página para volver a enviar los archivos","@comfenalcovalle buenos dias, el 21 de mayo se cumplio la fecha de radicado y no me han habilitado la página para volver a enviar los archivos",0.7,Very positive,0.6000000000000001,Subjective
1265331984513015814,Tue May 26 17:20:28 +0000 2020,2020-05-26,17,20,Tuesday,"muy buenas tardes señora deisy, si pudiéramos obtener en mensaje directo la información y un número al cual comunicarnos podemos ayudar a encontrar una solución. quedamos atentos","@DeisyGiraldoD @comfenalcovalle @EmssanarEPS @SosepS Muy buenas tardes señora Deisy, si pudiéramos obtener en mensaje directo la información y un número al cual comunicarnos podemos ayudar a encontrar una solución. Quedamos atentos",0.505,Very positive,0.5900000000000001,Indifferent
1265407372379533319,Tue May 26 22:20:02 +0000 2020,2020-05-26,22,20,Tuesday,por motivos del covid19 aplique al subsidio del desempleo que aprobó desde el 11/05/2020 y hasta la fecha no he podido registrarme en y menos por la sim de a las 2 últimas le hecho solicitud sin solución,@SFCsupervisor @sicsuper por motivos del Covid19 aplique al subsidio del desempleo que @comfenalcovalle  aprobó desde el 11/05/2020 y hasta la fecha no he podido registrarme en @DaviPlata y menos por la sim de @ClaroColombia a las 2 últimas le hecho solicitud sin solución,0.11111111111111112,Positive,0.25277777777777777,Objective
1265420698228535302,Tue May 26 23:12:59 +0000 2020,2020-05-26,23,12,Tuesday,"ayuda para ella por favor, es increíble que las personas tenga que llamar la atención en redes sociales para hacer atendido","@DeisyGiraldoD @comfenalcovalle @EmssanarEPS @SosepS @depacali ayuda para ella por favor, @SaludCali es increíble que las personas tenga que llamar la atención en redes sociales para hacer atendido @JorgeIvanOspina",0.3166666666666667,Positive,0.48333333333333334,Indifferent
1265422193929920514,Tue May 26 23:18:56 +0000 2020,2020-05-26,23,18,Tuesday,"buenas tardes, actualmente algunas cajas de compensación están a la espera de la asignación de nuevos recursos por parte del ministerio de trabajo, para continuar la entrega de este beneficio. agradecemos tu comprensión, permanece atento a las novedades de tu caja.","@Eltiempodepapa_ @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Buenas tardes, actualmente algunas cajas de compensación están a la espera de la asignación de nuevos recursos por parte del Ministerio de Trabajo, para continuar la entrega de este beneficio. Agradecemos tu comprensión, permanece atento a las novedades de tu caja.",0.24318181818181817,Positive,0.4772727272727273,Indifferent
1265424251164807168,Tue May 26 23:27:06 +0000 2020,2020-05-26,23,27,Tuesday,"buenas tardes, debido al alto número de solicitudes y llamadas, los tiempos de espera en los canales de atención pueden ser más altos que el promedio. si la situación persiste, por favor escríbanos a ssf@ssf.gov.co o comuníquese con nosotros:","@Luzmari48865597 @ASOCAJAS @comfenalcovalle Buenas tardes, debido al alto número de solicitudes y llamadas, los tiempos de espera en los canales de atención pueden ser más altos que el promedio. Si la situación persiste, por favor escríbanos a ssf@ssf.gov.co o comuníquese con nosotros: https://t.co/NaVCqf6LpL",0.16699999999999998,Positive,0.483,Indifferent
1265452121404715008,Wed May 27 01:17:51 +0000 2020,2020-05-27,01,17,Wednesday,"señores que puedo hacer, por parte de no me solucionan nada acerca de los subsidio familiar al desempleo, me pelotean, hacen llamar, colocar correos, pqr y nada de nada, así estoy desde marzo, no me solucionan !! a quien puedo recurrir??","Señores @Supersubsidio que puedo hacer, por parte de @comfenalcovalle  no me solucionan nada acerca de los subsidio familiar al desempleo, me pelotean, hacen llamar, colocar correos, PQR y nada de nada, así estoy desde marzo, no me solucionan !! A quien puedo recurrir?? https://t.co/YtSFVpDxzE",0.0,Neutral,0.0,Objective
1265453904503939074,Wed May 27 01:24:56 +0000 2020,2020-05-27,01,24,Wednesday,"jummm y en tiempos de pandemia donde todo debería fluir más rápido posible se encuentran estos casos donde la tramitomania, falta de atención y diligencia afectan a los ciudadanos","Jummm y en tiempos de pandemia donde todo debería fluir más rápido posible se encuentran estos casos donde la tramitomania, falta de atención y diligencia afectan a los ciudadanos @Supersubsidio @comfenalcovalle @elpaiscali @ElTabloide https://t.co/hHtGmfSL2N",0.1,Neutral,0.8,Subjective
1265603791056855042,Wed May 27 11:20:32 +0000 2020,2020-05-27,11,20,Wednesday,"cuando me contestara, que es lo q pasa o era mentira lo del subsidio??","@comfenalcovalle @JorgeIvanOspina @ClaraLuzRoldan @IvanDuque @ingridjtovar @miguelAPalta @EMCALIoficial @MintrabajoCol Cuando @comfenalcovalle me contestara, que es lo q pasa o era mentira lo del subsidio?? @IvanDuque @JorgeIvanOspina @ClaraLuzRoldan",-0.5,Very negative,0.9,Subjective
1265673138488201218,Wed May 27 15:56:05 +0000 2020,2020-05-27,15,56,Wednesday,"cuánto tiene hay que esperar para el reembolso del subsidio emergente, por teléfono dicen que tres días y llevo dos semanas,","@Supersubsidio @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Cuánto tiene hay que esperar para el reembolso del subsidio emergente, por teléfono dicen que tres días y llevo dos semanas,😒",-0.05,Neutral,0.4,Objective
1265675488003055618,Wed May 27 16:05:26 +0000 2020,2020-05-27,16,05,Wednesday,pidan necropsia se llevarán una sorpresa,@DeisyGiraldoD @sheiklahs @comfenalcovalle @SaludCali @AlcaldiaDeCali Pidan necropsia se llevarán una sorpresa,0.1,Neutral,0.9,Subjective
1265675883706224641,Wed May 27 16:07:00 +0000 2020,2020-05-27,16,07,Wednesday,"alcaldes, políticos, burócratas y cuanto chulo hay en le saca partido a su posición o cargo, hablando macumba, prometiendo esta vida y la otra.","@DeisyGiraldoD @sheiklahs @comfenalcovalle @SaludCali @AlcaldiaDeCali Alcaldes, Políticos, Burócratas y cuanto chulo hay en #Colombia le saca partido a su posición o cargo, hablando macumba, prometiendo esta vida y la otra. #Covid19Colombia",0.19166666666666665,Positive,0.4583333333333333,Indifferent
1265701766596898816,Wed May 27 17:49:51 +0000 2020,2020-05-27,17,49,Wednesday,"llevo 3 meses esperando una colonoscopia y nada ,ya ni se a quien acudir, ya escribí a a y nada ,me hicieron gastar dinero en medicamentos, para el procedimiento y nada.","@pabloraqui @Supersalud @DeisyGiraldoD @comfenalcovalle @SaludCali @AlcaldiaDeCali llevo 3 meses esperando una colonoscopia y nada ,ya ni se a quien acudir, ya escribí a @Supersalud a @EmssanarEPS y nada ,me hicieron gastar dinero en medicamentos, para el procedimiento y nada.",0.0,Neutral,0.0,Objective
1265708021784743937,Wed May 27 18:14:42 +0000 2020,2020-05-27,18,14,Wednesday,"hola, por favor envíenos sus datos y detalles del caso al correo ssf@ssf.gov.co. tenga en cuenta que actualmente las cajas de compensación están a la espera de la asignación de nuevos recursos para continuar la entrega de este subsidio.","@clarenaro @comfenalcovalle Hola, por favor envíenos sus datos y detalles del caso al correo ssf@ssf.gov.co. Tenga en cuenta que actualmente las cajas de compensación están a la espera de la asignación de nuevos recursos para continuar la entrega de este subsidio.",0.06818181818181818,Neutral,0.42727272727272725,Indifferent
1265716006925852674,Wed May 27 18:46:26 +0000 2020,2020-05-27,18,46,Wednesday,"las cajas deben notificarle en 10 días hábiles si es beneficiario del subsidio de emergencia; sin embargo, tenga en cuenta que algunas ya han agotado recursos y están a la espera de la nueva asignación por parte de los entes correspondientes. gracias por su comprensión.","@Janethcuero261 @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Las cajas deben notificarle en 10 días hábiles si es beneficiario del subsidio de emergencia; sin embargo, tenga en cuenta que algunas ya han agotado recursos y están a la espera de la nueva asignación por parte de los entes correspondientes. Gracias por su comprensión.",-0.02121212121212122,Neutral,0.4515151515151515,Indifferent
1265730854007058435,Wed May 27 19:45:26 +0000 2020,2020-05-27,19,45,Wednesday,"buenas tardes señor arbey, hemos recibido su información y nos estaremos contactando telefónicamente con usted.","@arbeygp12 @pabloraqui @DeisyGiraldoD @comfenalcovalle @SaludCali @AlcaldiaDeCali @EmssanarEPS Buenas tardes señor Arbey, hemos recibido su información y nos estaremos contactando telefónicamente con usted.",0.7,Very positive,0.6000000000000001,Subjective
1265731133821632518,Wed May 27 19:46:33 +0000 2020,2020-05-27,19,46,Wednesday,"semanas atras, fuimos a pance denunciando la condición de riesgo de nuestra población en cabecera municipal. inadmisible exponer nuestros mayores por las diferente causas! comfenalco eapb. https://t.co/alrt6mqgkz","Semanas atras, fuimos a pance denunciando la condición  de riesgo  de nuestra población en cabecera municipal. Inadmisible exponer nuestros mayores por las diferente causas! Comfenalco EAPB.  @MiyerTorres @JorgeIvanOspina @Supersalud @comfenalcovalle https://t.co/AlrT6MQGkz",0.0,Neutral,0.6,Indifferent
1265788150338719744,Wed May 27 23:33:06 +0000 2020,2020-05-27,23,33,Wednesday,y hasta cuando van a girar los recursos q demora,@Supersubsidio @Janethcuero261 @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Y hasta cuando van a girar los recursos q demora,-0.05,Neutral,0.4,Objective
1265814160576851968,Thu May 28 01:16:28 +0000 2020,2020-05-28,01,16,Thursday,"señores ya no sé a dónde acudir rechazo en abril mi postulacion al subsidio de emergencia aduciendo supuestamente no ser mi última caja de compensación cosa que no es cierta, realice mi queja y aún no he recibido respuesta por parte de ellos","Señores @Supersubsidio ya no sé a dónde acudir @comfenalcovalle rechazo en abril mi postulacion al subsidio de emergencia aduciendo supuestamente no ser mi última caja de compensación cosa que no es cierta, realice mi queja y aún no he recibido respuesta por parte de ellos",-0.14375,Negative,0.25416666666666665,Objective
1265982685081714688,Thu May 28 12:26:07 +0000 2020,2020-05-28,12,26,Thursday,otro día mas y nadie me da respuesta ni las autoridades de cali tampoco ayudenme a dar retwit por favor,@comfenalcovalle @JorgeIvanOspina @ClaraLuzRoldan @IvanDuque @ingridjtovar @miguelAPalta @EMCALIoficial Otro día mas y nadie me da respuesta ni @comfenalcovalle las autoridades de Cali tampoco @JorgeIvanOspina @ClaraLuzRoldan @IvanDuque @infopresidencia ayudenme a dar retwit por favor @ElPetisoArango @ElGatoArceArce @faymartinez2,0.5,Positive,0.5,Indifferent
1266202798028357632,Fri May 29 03:00:46 +0000 2020,2020-05-29,03,00,Friday,¿cuál de estas eps presta el peor servicio a sus afiliados en ? opina utilizando opciones parte 4 por opinión: todas las anteriores,¿Cuál de estas EPS presta el peor servicio a sus afiliados en #Colombia?  Opina utilizando #LaPeorEpsEs  Opciones parte 4 @comfenalcovalle @AMBUQ #SanitasEps #AliansaludEps   Por opinión:  Todas las anteriores  #Cartagena #Ibague #Pasto #Manizales #Cali #Villavicencio #Armenia,-0.5,Very negative,0.55,Indifferent
1266366639466897410,Fri May 29 13:51:49 +0000 2020,2020-05-29,13,51,Friday,"llamo a y lo unico q me dicen es llame mañana, y asi me tienen, deberian de decirle a uno q lo del subsidio de emergencia era mentira y ya y no ponerlo a uno a esperar, yo reclamo x q estoy necesitado, pero nadie me dara repuesta","@comfenalcovalle @JorgeIvanOspina @ClaraLuzRoldan @IvanDuque @ingridjtovar @miguelAPalta @EMCALIoficial @infopresidencia @ElPetisoArango @ElGatoArceArce @faymartinez2 Llamo a @comfenalcovalle  y lo unico q me dicen es llame mañana, y asi me tienen, deberian de decirle a uno q lo del subsidio de emergencia era mentira y ya y no ponerlo a uno a esperar, yo reclamo x q estoy necesitado, pero nadie me dara repuesta",0.0,Neutral,1.0,Subjective
1266404580964917250,Fri May 29 16:22:35 +0000 2020,2020-05-29,16,22,Friday,esta duda de saber si tengo o no la covid-19 me tiene ansioso. va una semana desde que me tomaron la prueba y no me dan los resultados. ¿qué pasa?,Esta duda de saber si tengo o no la COVID-19 me tiene ansioso.  Va una semana desde que me tomaron la prueba y no me dan los resultados.  @comfenalcovalle ¿Qué pasa?,-0.25,Negative,1.0,Subjective
1266457814593134593,Fri May 29 19:54:07 +0000 2020,2020-05-29,19,54,Friday,"buenas tardes; debido al alto flujo de solicitudes, las respuestas están tardando un poco más de lo esperado; permanezca atento a las novedades de su caja.","@eljoiman @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Buenas tardes; debido al alto flujo de solicitudes, las respuestas están tardando un poco más de lo esperado; permanezca atento a las novedades de su caja.",0.09731060606060606,Neutral,0.47825757575757577,Indifferent
1266462054946410497,Fri May 29 20:10:58 +0000 2020,2020-05-29,20,10,Friday,en un mes te llegan los.resultados. normal,@luisgaviria226 @comfenalcovalle en un mes te llegan los.resultados. normal,0.15,Positive,0.6499999999999999,Subjective
1266465489062113280,Fri May 29 20:24:37 +0000 2020,2020-05-29,20,24,Friday,"hola, actualmente las cajas continúan a la espera de la asignación de los nuevos recursos por parte de gobierno nacional. en cuanto se reciban, se continuará con la entrega del beneficio a las personas que están en lista de espera.","@Eltiempodepapa_ @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Hola, actualmente las cajas continúan a la espera de la asignación de los nuevos recursos por parte de Gobierno Nacional. En cuanto se reciban, se continuará con la entrega del beneficio a las personas que están en lista de espera.",0.06818181818181818,Neutral,0.42727272727272725,Indifferent
1266470055392546821,Fri May 29 20:42:45 +0000 2020,2020-05-29,20,42,Friday,"muy buenas tardes señora deisy, si pudiéramos obtener en mensaje directo la información y un número al cual comunicarnos podemos ayudar a encontrar una solución. quedamos atentos","@DeisyGiraldoD @comfenalcovalle @SaludCali @AlcaldiaDeCali Muy buenas tardes señora Deisy, si pudiéramos obtener en mensaje directo la información y un número al cual comunicarnos podemos ayudar a encontrar una solución. Quedamos atentos",0.505,Very positive,0.5900000000000001,Indifferent
1266471921446785028,Fri May 29 20:50:10 +0000 2020,2020-05-29,20,50,Friday,pero ¿como te sientes?,@luisgaviria226 @comfenalcovalle Pero ¿como te sientes?,0.0,Neutral,0.0,Objective
1266478428808785922,Fri May 29 21:16:02 +0000 2020,2020-05-29,21,16,Friday,"los recursos destinados inicialmente para la financiación de este subsidio son limitados, y debido al alto número de solicitudes del mismo, el ministerio del trabajo, anunció la entrega de nuevos recursos desde el fondo de mitigación de emergencias.","@luval0127 @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Los recursos destinados inicialmente para la financiación de este subsidio son limitados, y debido al alto número de solicitudes del mismo, el Ministerio del Trabajo, anunció la entrega de nuevos recursos desde el Fondo de Mitigación de Emergencias.",0.019987012987012987,Neutral,0.30248051948051946,Objective
1266479649133035521,Fri May 29 21:20:53 +0000 2020,2020-05-29,21,20,Friday,"gracias por contestar, cuando uno recibe la explicación puede procesar la magnitud de lo que están tratando de hacer y entiende los retrasos, pero importante dar información real y oportuna, porque el tiempo que indicaban era de 3 días hábiles, de nuevo muchas gracias","@Supersubsidio @comfenalcovalle @MintrabajoCol @ASOCAJAS @fedecajas @infopresidencia @comfamiliarh @Combarranquilla @cajasan @Comfanorte @comfacesar @comfaoriente Gracias por contestar, cuando uno recibe la explicación puede procesar la magnitud de lo que están tratando de hacer y entiende los retrasos, pero importante dar información real y oportuna, porque el tiempo que indicaban era de 3 días hábiles, de nuevo muchas gracias",0.2866666666666667,Positive,0.52,Indifferent
1266483140052291586,Fri May 29 21:34:45 +0000 2020,2020-05-29,21,34,Friday,yo estoy súper bien,@RegulusBlack @comfenalcovalle Yo estoy súper bien,0.5166666666666666,Very positive,0.6333333333333333,Subjective
1266776104821538818,Sat May 30 16:58:53 +0000 2020,2020-05-30,16,58,Saturday,recuerda participar de nuestra ¿cuál de estas eps presta el peor servicio a sus afiliados en ? opina utilizando opciones parte 4 por opinión: todas las anteriores,Recuerda participar de nuestra #Encuesta  ¿Cuál de estas EPS presta el peor servicio a sus afiliados en #Colombia?  Opina utilizando #LaPeorEpsEs  Opciones parte 4 @comfenalcovalle @AMBUQ #SanitasEps #AliansaludEps   Por opinión:  Todas las anteriores  https://t.co/SnUB3H96O7,-0.5,Very negative,0.55,Indifferent
1267455528692826113,Mon Jun 01 13:58:40 +0000 2020,2020-06-01,13,58,Monday,recuerda participar de nuestra ¿cuál de estas eps presta el peor servicio a sus afiliados en ? opina utilizando opciones parte 4 por opinión: todas las anteriores,Recuerda participar de nuestra #Encuesta  ¿Cuál de estas EPS presta el peor servicio a sus afiliados en #Colombia?  Opina utilizando #LaPeorEpsEs  Opciones parte 4 @comfenalcovalle @AMBUQ #SanitasEps #AliansaludEps   Por opinión:  Todas las anteriores  https://t.co/SnUB3H96O7,-0.5,Very negative,0.55,Indifferent
1267484543377911809,Mon Jun 01 15:53:58 +0000 2020,2020-06-01,15,53,Monday,"increíble que después de “aprobado” el subsidio de emergencia la asesora de me indíque que debo esperar 3 días, que pueden convertirse en “veinti pico” donde queda la supuesta “emergencia”; espere cerca de 2 meses para ser aprobado y ahora? dos más ?","@Supersubsidio @MintrabajoCol @fedecajas @ASOCAJAS @ctg_comfenalco @Combarranquilla @comfamiliarh @CajaCofrem @cajacopi2 Increíble que después de “APROBADO” el subsidio de emergencia la asesora de @comfenalcovalle me indíque que debo esperar 3 días, que pueden convertirse en “veinti pico” donde queda la supuesta “emergencia”; espere cerca de 2 meses para ser aprobado y ahora? Dos más ? @ASOCAJAS",0.43333333333333335,Positive,0.5,Indifferent
1267497824620621825,Mon Jun 01 16:46:45 +0000 2020,2020-06-01,16,46,Monday,yo llevo 3 meses y más y de igual manera fue aprobado. que solución es está?,@operez2772 @Supersubsidio @MintrabajoCol @fedecajas @ASOCAJAS @ctg_comfenalco @Combarranquilla @comfamiliarh @CajaCofrem @cajacopi2 @comfenalcovalle Yo llevo 3 meses y más y de igual manera fue aprobado. Que solución es está?,0.5,Positive,0.5,Indifferent
1267515576261529601,Mon Jun 01 17:57:17 +0000 2020,2020-06-01,17,57,Monday,tristemente son unos sinvergüenzas! profesional más posgrado no vale 1.5 millones. eso y vender latas de atún a 20mil es el mismo abuso. descarados. https://t.co/kbjhvzndtg,@MinTrabajo @infopresidencia @FenalcoNacional Tristemente @comfenalcovalle son unos sinvergüenzas! Profesional más posgrado no vale 1.5 millones. Eso y vender latas de atún a 20mil es el mismo abuso. Descarados. https://t.co/KbjhvzNdtG,-0.16875,Negative,0.33125000000000004,Objective
1267589822358728704,Mon Jun 01 22:52:18 +0000 2020,2020-06-01,22,52,Monday,lo peor que pudo hacer fue unirse con droguerías .. no entregan la medicina para una persona diabetica.. lo ponen a uno a voltear y después tienen el descaro de decir que ya lo entregaron...,Lo peor que pudo hacer @comfenalcovalle fue unirse con droguerías @CafamOficial.. No entregan la medicina para una persona diabetica.. Lo ponen a uno a voltear y después tienen el descaro de decir que ya lo entregaron... @MinSaludCol,-1.0,Very negative,1.0,Subjective
1267801817716490242,Tue Jun 02 12:54:42 +0000 2020,2020-06-02,12,54,Tuesday,"hola , lamentamos el inconveniente presentado, por favor indícanos por interno el caso junto con tus datos e información de contacto. pondremos en conocimiento de nuestro personal encargado tu solicitud, gracias por tu atención.","@juanmatro @comfenalcovalle @MinSaludCol Hola @juanmatro, lamentamos el inconveniente presentado, por favor indícanos por interno el caso junto con tus datos e información de contacto. Pondremos en conocimiento de nuestro personal encargado tu solicitud, gracias por tu atención.",-0.25,Negative,0.5,Indifferent
1267854101708226562,Tue Jun 02 16:22:28 +0000 2020,2020-06-02,16,22,Tuesday,por favor necesito que me den información acerca de el pago desde el 7 abril estado aprobado pero no he recibido el pago y estoy en situación ya de vulnerabilidad ayuda por favor,@comfenalcovalle  por favor necesito que me den información acerca de el pago desde el 7 abril estado aprobado pero no he recibido el pago y estoy en situación ya de vulnerabilidad ayuda por favor,-0.5,Very negative,0.5,Indifferent
1267859698948231168,Tue Jun 02 16:44:42 +0000 2020,2020-06-02,16,44,Tuesday,"que posibilidad hay que si una persona muere de alguna enfermedad, las eps no cremen la persona y luego le digan al familiar que murio de covid-19? https://t.co/jltacwgtwe","@epssura @comfenalcovalle @CoomevaSaludEPS @EPS_Famisanar @Supersalud que posibilidad hay que si una persona muere de alguna enfermedad, las EPS no cremen la persona y luego le digan al familiar que murio de covid-19? https://t.co/jltaCwGTWe",0.0,Neutral,0.0,Objective
1267885048344260612,Tue Jun 02 18:25:26 +0000 2020,2020-06-02,18,25,Tuesday,"que tristeza llevo año y medio sin conseguir empleo y ahora x fin me contesta y me dice q no tengo derecho x q tenia categoria c cuando trabajaba, osea q para ellos y el gobierno yo no tengo necesidades","@comfenalcovalle @JorgeIvanOspina @ClaraLuzRoldan @IvanDuque @ingridjtovar @miguelAPalta @EMCALIoficial @infopresidencia @ElPetisoArango @ElGatoArceArce @faymartinez2 Que tristeza llevo año y medio sin conseguir empleo y ahora @comfenalcovalle x fin me contesta y me dice q no tengo derecho x q tenia categoria C cuando trabajaba, osea q para ellos y el gobierno yo no tengo necesidades",-0.10317460317460318,Negative,0.5674603174603176,Indifferent
1267886909692526593,Tue Jun 02 18:32:50 +0000 2020,2020-06-02,18,32,Tuesday,"buen día, necesito una cita para que me atiendan ya que no ha sido posible por la internet","@comfenalcovalle Buen día, necesito una cita para que me atiendan ya que no ha sido posible por la internet",0.35,Positive,0.8,Subjective
